T,nH,SFR,old,values
4.516,3.221,-3.7710000000000004,10.450999999999999,-15.50735134096655
4.0760000000000005,3.9530000000000003,-3.513,10.295,-15.458782819002195
6.172999999999999,1.8730000000000002,2.6060000000000003,11.252,-18.14118018193468
4.336,2.44,-3.949,6.862,-17.000482334620177
4.2410000000000005,0.045,-4.774,7.553999999999999,-21.77399330527082
6.031000000000001,2.156,0.023,6.971,-17.54295117341437
6.017,1.8519999999999999,1.392,8.458,-18.14961723911865
3.8480000000000003,3.4210000000000003,-3.7089999999999996,10.033999999999999,-17.480789116380553
5.135,2.064,0.705,9.469,-17.197027980772088
8.827,-0.12300000000000001,-0.406,8.604,-22.25297682254837
3.9789999999999996,3.4560000000000004,0.026000000000000002,8.229,-16.375625072035888
7.724,-0.9440000000000001,2.4930000000000003,5.957000000000001,-24.155392369112548
4.851,-0.816,0.304,10.968,-23.423163582929316
6.053999999999999,3.091,-1.838,9.45,-15.675511766692345
5.518,-2.426,-1.348,9.884,-26.40176776168707
5.436,0.975,-2.362,8.737,-19.36409422755691
4.062,2.864,-1.686,10.963,-17.19212010860208
4.324,1.825,-2.614,7.227,-18.2174485506559
4.279,3.7239999999999998,-4.266,8.7,-14.380770973549032
4.423,3.69,-2.8739999999999997,6.513999999999999,-14.589948602449546
3.917,3.052,-1.926,11.555,-17.351542405717474
3.866,3.5239999999999996,-2.479,9.924,-17.255769622395942
5.359,-3.272,1.2209999999999999,9.906,-29.78853237556086
3.787,1.189,-4.703,9.542,-21.24549877061308
4.4239999999999995,-0.451,1.589,11.255,-23.745862969114533
5.284,-1.975,-1.443,6.8870000000000005,-25.248105311956248
5.1579999999999995,-3.375,-1.2009999999999998,11.685,-28.661802566593718
4.114,2.887,-4.164,6.117000000000001,-17.433291526607533
4.3469999999999995,3.6069999999999998,-0.963,8.868,-14.691094260568436
5.327999999999999,-1.959,-3.218,11.843,-25.294932083042866
5.301,-3.241,-3.7239999999999998,9.073,-27.794227417901578
4.415,-2.4530000000000003,-4.853,7.0729999999999995,-27.033684584202504
3.9360000000000004,3.3289999999999997,-2.4730000000000003,10.101,-17.30440451124131
5.69,-6.056,-3.799,6.218,-34.32326981974803
3.9130000000000003,3.377,-0.473,9.061,-16.793794988236726
4.093999999999999,3.7560000000000002,0.265,8.321,-15.290594343199945
4.252,3.0789999999999997,-1.6669999999999998,10.6,-15.689731633367552
3.735,2.362,-4.422,10.597000000000001,-19.065370270268122
4.295,3.713,-2.164,8.144,-14.414742364742533
3.853,3.6830000000000003,-3.075,6.172999999999999,-17.480224492112544
7.518,-2.38,-2.707,11.827,-26.709164353399192
4.815,3.41,0.977,6.484,-14.673520763619036
4.198,0.578,-4.62,7.9270000000000005,-20.87143919344068
4.2589999999999995,-2.678,-2.386,10.967,-28.517340759316664
4.141,1.787,-4.3469999999999995,7.362,-19.0989341922214
2.378,-4.761,-4.456,8.896,-33.561631720312064
5.888999999999999,-4.332,0.081,11.935,-30.258651397524105
8.955,-4.755,-4.435,8.509,-30.62963496954608
4.184,2.319,-4.655,9.088,-17.511801938396648
3.1510000000000002,-5.718999999999999,-1.72,7.108,-35.18770846348565
6.6979999999999995,0.8079999999999999,-3.665,10.710999999999999,-20.905284365671815
5.281000000000001,3.9419999999999997,-4.937,8.055,-13.404151194853332
2.4619999999999997,-3.605,-4.303999999999999,11.257,-30.989064335295616
5.903,-1.392,2.602,7.619,-25.736127323134774
6.794,1.077,2.333,11.019,-20.377216274572792
4.032,2.13,-3.435,10.219,-18.82634762531073
4.14,3.662,-1.6780000000000002,9.357999999999999,-15.25743982197268
4.3389999999999995,0.897,-2.8569999999999998,6.246,-20.1046161333086
4.043,3.219,-1.51,6.657,-16.77601111742991
4.254,1.8359999999999999,-3.825,6.284,-18.1543067641659
2.076,-3.957,-2.011,12.027000000000001,-32.904516814170464
4.229,3.909,-3.483,6.267,-14.068628589979992
4.454,3.627,-2.7889999999999997,6.816,-14.721269257253017
3.9410000000000003,-4.287,-3.713,11.9,-31.762456261857125
5.6,-0.935,-4.713,10.072000000000001,-23.543770654474578
4.298,1.266,-3.944,8.502,-19.299313585768658
4.486000000000001,0.023,-3.6010000000000004,7.4910000000000005,-21.90378541465359
4.143,3.5839999999999996,-2.766,6.406000000000001,-15.52263271477599
5.0969999999999995,2.927,2.5860000000000003,11.811,-15.475590894697644
4.48,1.8780000000000001,-3.697,6.02,-18.192018730305694
4.272,3.0610000000000004,0.034,6.432,-15.993790759462344
2.887,-2.526,2.512,8.277000000000001,-29.93569179331704
4.023,1.367,-3.708,6.483,-20.692354231183078
2.099,-0.15,-3.7460000000000004,11.913,-24.22614775780909
4.939,-3.589,-2.081,10.216000000000001,-29.010585781700676
5.486000000000001,0.722,1.719,10.345999999999998,-20.012445450696696
4.274,3.99,-2.7,6.207000000000001,-13.849765641042106
4.303999999999999,3.5610000000000004,-1.9580000000000002,11.130999999999998,-14.722987060623472
3.88,2.343,-3.0589999999999997,6.5329999999999995,-19.43727900140105
5.332000000000001,-3.795,-4.731,8.506,-28.904377404978376
3.985,2.104,-3.532,9.187000000000001,-19.399386443857686
4.2780000000000005,2.971,-1.5659999999999998,11.435,-15.946230310400688
3.821,3.115,-4.859,8.021,-18.81098719539976
3.891,3.846,-2.494,6.341,-16.907454792394393
5.126,3.753,-0.27699999999999997,10.838,-13.81955870180528
4.261,2.8280000000000003,-3.7510000000000003,6.528,-16.16633026364945
4.217,1.5959999999999999,-2.541,7.227,-18.786482243003697
4.342,2.969,-3.071,9.05,-15.952569359844455
4.208,-2.6319999999999997,-4.515,6.146,-28.01358659453453
4.075,0.36700000000000005,-3.7460000000000004,7.867999999999999,-22.095587430752477
4.4110000000000005,2.519,-4.315,10.732999999999999,-16.90699880331525
3.889,3.565,-2.127,8.842,-17.162234849966584
5.162999999999999,2.115,-2.783,7.524,-17.08907158869438
3.97,-2.699,1.214,6.167000000000001,-29.214727125377788
3.793,4.025,-3.3930000000000002,11.372,-16.181028921195587
4.027,2.084,-3.94,7.099,-19.621438587981427
4.362,-4.707,-3.552,9.214,-32.49784610712864
5.088,0.8079999999999999,-4.716,10.485,-19.70291826233501
3.9419999999999997,3.5810000000000004,-2.81,6.7860000000000005,-17.285947002512778
4.5969999999999995,2.695,0.85,6.066,-16.51266362006611
4.294,3.498,-1.9869999999999999,8.347000000000001,-14.842120325610844
3.975,3.484,-3.715,9.177999999999999,-17.35334145787971
4.166,0.8759999999999999,-4.571000000000001,7.346,-20.551046465355405
5.792000000000001,-3.2039999999999997,0.693,10.707,-29.26684287487053
4.2139999999999995,3.076,-3.549,9.443999999999999,-15.7930662381194
3.98,3.3710000000000004,-2.722,6.167000000000001,-17.400018731733574
6.954,-3.58,-1.8619999999999999,12.05,-28.32864199655651
6.506,1.649,0.759,8.837,-19.103159749051137
4.0489999999999995,0.512,-2.609,6.8260000000000005,-21.937681304341226
4.5569999999999995,-4.041,-2.608,8.997,-30.6496744360033
3.803,0.364,-4.862,7.773,-23.143839265256013
4.05,2.05,-3.9760000000000004,6.247000000000001,-19.529486607831334
4.073,3.891,-2.057,7.697,-15.650023500575529
5.813,1.26,-2.5660000000000003,11.292,-19.28013860067471
5.7,-1.052,2.015,6.425,-24.190103753397562
3.925,1.249,-3.102,6.348,-21.05825011870556
3.9010000000000002,0.647,-3.4019999999999997,7.35,-22.200239146638566
4.271,1.5919999999999999,-2.233,7.431,-18.70456485764685
5.442,-1.0170000000000001,-0.012,11.533,-23.417220982234284
3.036,-1.214,2.7960000000000003,11.917,-26.105722715339777
5.31,1.52,2.4859999999999998,9.823,-18.2713540807177
4.726,0.755,2.733,6.779,-20.67487447378307
7.656000000000001,1.032,-0.696,11.196,-20.55248537320074
4.959,2.3080000000000003,1.932,11.264000000000001,-16.722207481068562
4.213,3.293,-2.03,10.026,-15.36652144466618
5.152,3.905,2.9139999999999997,6.267,-13.513527014793615
6.587000000000001,-3.8689999999999998,-4.583,10.064,-30.178224532816532
4.265,3.287,-1.801,6.742000000000001,-15.254175994059787
4.94,1.033,-4.349,11.232000000000001,-19.2727434862377
5.354,-3.2939999999999996,-1.994,6.803,-27.938246032194066
4.015,2.503,-4.572,8.068999999999999,-19.097795790707714
4.583,2.379,-2.571,6.167000000000001,-17.115810919666195
3.9210000000000003,2.349,-4.152,8.64,-19.500725418107788
5.449,-1.815,0.018000000000000002,11.743,-25.267759074383807
3.536,-4.906000000000001,-1.082,6.659,-33.44177157819667
5.76,-5.75,-3.877,6.247000000000001,-33.55501888791205
3.738,3.659,-3.522,6.086,-17.863120960124487
1.984,-2.0709999999999997,-4.628,8.894,-28.113560039487034
2.099,2.253,2.764,8.979,-19.659754238432072
4.0760000000000005,2.67,-4.731,6.064,-18.531180225176932
4.55,3.174,-0.654,6.349,-15.57641010446432
4.191,2.864,-2.8489999999999998,8.362,-16.373782854212365
3.8110000000000004,3.495,-0.379,6.4239999999999995,-16.812028298352605
3.9810000000000003,1.3119999999999998,-2.197,8.55,-20.560556772550754
6.233,-3.95,-4.717,6.447,-29.8629942235709
4.516,2.283,-1.835,7.017,-17.36765407965379
3.5380000000000003,3.884,-0.305,7.385,-16.644376098987976
4.228,1.839,-4.8,6.693,-18.2033285510873
4.309,3.1439999999999997,-2.423,9.576,-15.56177419239547
3.907,3.385,-4.69,10.052999999999999,-17.390544331072682
4.255,3.628,-3.935,9.307,-14.575592100602538
4.988,2.81,-4.112,11.943,-15.673561723204275
5.936,-3.542,0.76,10.014,-30.041627267521392
5.292999999999999,-1.9,-2.499,6.601,-25.086838078409567
3.4189999999999996,4.365,-1.785,9.304,-16.574482082153136
4.332,3.165,-2.502,10.276,-15.54642177272158
3.91,1.824,-2.404,9.113,-19.883525088091673
4.7010000000000005,0.27399999999999997,-1.8980000000000001,12.026,-21.387724883457807
4.614,-0.271,-4.6739999999999995,7.902,-22.37256244976452
4.081,3.534,0.384,11.508,-15.849888574871215
5.785,-3.45,-1.3940000000000001,6.278,-28.73849922680172
5.525,-3.855,-4.3389999999999995,7.409,-29.263340610004214
4.47,2.376,-4.485,8.85,-17.201577263596562
7.563,-5.539,0.023,10.888,-30.790860463943467
5.575,1.909,1.475,6.235,-17.821023052706828
5.05,2.845,-4.773,6.115,-15.610958017502835
3.7939999999999996,3.239,-4.914,8.066,-18.6386310772564
4.832,-2.9789999999999996,2.16,8.675,-29.45988334409387
4.167,3.4410000000000003,-3.7939999999999996,9.589,-15.471186103482301
3.127,-3.8480000000000003,2.9530000000000003,6.922000000000001,-31.43562987748468
4.4430000000000005,4.1339999999999995,-0.354,10.675999999999998,-13.720378677515946
6.625,1.652,-0.998,9.29,-19.194390411921297
3.262,1.86,2.701,11.397,-19.64401240832361
6.433,-8.113,-1.608,6.307,-36.60700424242265
4.86,1.5730000000000002,2.741,7.782,-18.570570735618208
3.5780000000000003,-5.818,-1.079,10.908,-35.05390651999411
4.875,-0.499,-4.294,8.981,-22.385661823415035
3.877,-2.574,-3.536,6.296,-28.50559492372032
3.884,3.1039999999999996,2.374,8.312000000000001,-17.28433085759901
2.3169999999999997,-2.263,1.839,6.562,-29.3962171101033
5.242000000000001,-2.24,-2.4419999999999997,6.819,-25.776322383869967
6.034,-1.196,-0.838,8.058,-24.247859322438543
2.112,3.5069999999999997,-4.1530000000000005,10.83,-19.11372929788734
4.25,1.403,-3.3939999999999997,6.507000000000001,-19.034633646475392
6.204,2.625,1.8780000000000001,8.552999999999999,-16.661722839303227
5.255,1.7169999999999999,-1.1740000000000002,9.48,-17.85632956652984
4.209,3.955,-2.1919999999999997,7.69,-14.069917366607628
4.051,3.4189999999999996,-1.56,9.01,-16.400116927926312
5.505,-1.042,-2.372,8.481,-23.555346368999768
4.328,1.625,-2.924,9.03,-18.617118832818566
4.744,3.675,0.631,11.786,-14.29217443166777
5.506,3.514,1.7069999999999999,10.527999999999999,-14.446116973356125
4.385,-4.2010000000000005,-0.28800000000000003,6.022,-32.1224731653764
3.9810000000000003,1.93,-3.949,9.825,-19.50498324125033
5.718999999999999,0.214,-0.45899999999999996,7.315,-21.303687305062358
2.642,1.6480000000000001,0.688,6.452000000000001,-20.243249818869398
4.928,1.837,-0.8290000000000001,6.358,-17.644433551681065
6.489,1.7519999999999998,2.279,6.403,-18.876801924968003
4.338,3.603,-4.046,10.087,-14.685395526786563
5.07,-1.208,0.313,6.013999999999999,-23.93229695595993
5.4270000000000005,1.56,-4.29,10.315999999999999,-18.18287774424729
4.391,3.236,-2.12,10.048,-15.471829178912833
4.2669999999999995,-0.7929999999999999,2.185,6.952999999999999,-24.98055136250636
4.215,2.7289999999999996,-2.957,8.266,-16.482210488116447
2.9339999999999997,-4.921,-1.247,8.931000000000001,-33.31490346626007
5.322,1.8230000000000002,-1.073,9.472999999999999,-17.63589947869306
4.261,1.53,-2.9219999999999997,9.096,-18.784653297137837
5.162000000000001,-3.3280000000000003,-1.15,8.347999999999999,-28.409492537991408
3.752,-2.045,-3.9739999999999998,8.503,-27.486130116108136
4.0889999999999995,3.221,-3.428,9.599,-16.759176284482333
4.288,-0.542,-4.737,8.253,-23.033088956664344
3.949,2.15,-2.73,6.222,-19.408623703682085
6.5489999999999995,2.387,-4.433,11.902000000000001,-17.673561723204273
5.656000000000001,3.613,2.7689999999999997,6.4079999999999995,-14.487529068757349
3.667,3.4789999999999996,-2.362,10.096,-17.601001603500805
4.24,2.738,-2.715,6.852,-16.37597587535214
7.287999999999999,-2.157,1.944,6.257000000000001,-26.47276978236247
5.44,-1.5190000000000001,-1.94,10.985999999999999,-24.37553225974643
6.811,-0.055999999999999994,0.39899999999999997,8.801,-22.642598824860485
4.453,1.315,0.179,6.15,-19.616417995393515
3.733,3.6460000000000004,-4.296,6.907,-18.072367907113033
4.291,3.6889999999999996,-2.821,6.385,-14.458545571252413
4.103,1.953,-4.534,6.98,-19.332659137569284
4.069,3.315,-1.895,6.521,-16.549673895938586
5.704,-1.276,1.4269999999999998,6.3420000000000005,-24.48310781834876
4.257,0.008,-4.495,7.877999999999999,-21.8417883307859
4.061,2.773,-4.413,6.211,-18.462294213919478
4.756,-2.582,-3.733,11.434000000000001,-27.234965098204302
4.561,1.837,-4.987,8.109,-18.218927111336892
4.041,1.608,-3.346,6.31,-20.056945937537872
4.1819999999999995,2.6430000000000002,-2.306,8.087,-16.86915181689714
4.128,3.1489999999999996,-3.299,9.127,-16.551773059478776
4.029,3.523,-1.4140000000000001,9.229,-16.334653572575053
3.987,1.936,-4.959,9.728,-19.504525044110686
4.195,3.239,-1.504,10.475999999999999,-15.579005170356044
4.023,-3.011,-4.685,11.16,-29.240143372659322
4.88,-0.16399999999999998,-1.83,6.181,-21.703203225286046
3.799,3.655,0.326,7.805,-16.418357492662008
2.952,1.335,-4.073,11.777000000000001,-20.76614123743517
5.194,-1.501,-0.22399999999999998,11.763,-24.48857121568377
4.218999999999999,-0.062,-4.638,8.368,-22.14857041398052
3.405,-4.235,0.14300000000000002,11.859000000000002,-32.44869641810377
4.2589999999999995,3.4360000000000004,-1.8090000000000002,7.666,-14.958844267370287
2.088,-1.7309999999999999,-2.47,9.791,-27.260918392773892
6.211,-0.645,0.17300000000000001,8.001,-23.213937466492943
3.682,1.91,0.828,7.931,-19.697928946349926
6.483,0.455,-1.834,11.727,-21.46109966285928
4.064,-4.031000000000001,-4.2669999999999995,8.423,-31.27325649505095
4.13,2.773,-4.466,6.211,-17.390533657168366
4.129,2.557,-4.553,8.788,-17.70346643407101
4.24,3.484,-3.9389999999999996,9.81,-14.885088915918107
4.03,-5.291,-4.869,10.587,-33.879031434980625
4.177,-4.687,-4.022,5.959,-32.49832466858963
4.019,3.799,-3.0060000000000002,7.317,-16.652923803930268
4.042,3.555,-1.764,6.811,-16.322502547086426
4.093,3.341,-0.857,9.629,-16.082956863632916
4.489,1.575,-4.3260000000000005,10.995,-18.823301153881427
6.682,-4.876,-1.9580000000000002,6.124,-32.331502262218045
4.067,2.928,-1.9169999999999998,8.424,-17.21306411284375
6.28,-2.1069999999999998,-4.69,10.695,-26.248720896016653
3.98,3.3489999999999998,-4.462,6.135,-18.229752003915387
2.22,-1.689,-2.162,9.946,-27.072778534113546
4.271,3.733,-4.224,8.799,-14.360603167928856
3.428,-4.247,-1.205,9.976,-31.58477616976795
6.631,1.626,2.417,6.6370000000000005,-19.250024193022337
4.187,-4.207,-4.444,9.923,-31.649093284462136
4.272,1.225,-3.009,8.008,-19.39579555414367
4.177,1.341,-2.366,8.9,-19.576017270322822
3.725,3.1210000000000004,-2.128,8.767000000000001,-18.12837453200861
4.457,3.812,-3.853,7.185,-14.356695403693196
6.1160000000000005,-4.499,-0.414,6.499,-31.91922925315928
5.171,-2.763,-4.425,6.194,-26.845636899333684
4.531000000000001,1.97,-4.112,7.287000000000001,-17.979472987725433
3.511,0.084,-3.3369999999999997,8.329,-23.53806649623489
5.15,1.653,-4.565,7.0360000000000005,-18.01644587579374
5.745,1.307,2.52,11.243,-19.142058711820518
5.351,-2.5669999999999997,2.122,9.181000000000001,-28.381638068890123
3.9930000000000003,2.717,-4.4719999999999995,6.313,-19.10811702822781
5.6610000000000005,3.5380000000000003,0.191,10.895,-14.639028116274064
4.287,1.685,-3.305,9.257,-18.45574586931599
4.321000000000001,2.8339999999999996,-4.652,8.002,-16.194669086857232
5.189,-2.5610000000000004,0.855,6.111000000000001,-27.76285857266117
4.289,3.06,-2.8680000000000003,6.792999999999999,-15.709675955449894
4.213,2.005,-2.6839999999999997,6.355,-17.948731681129612
2.259,-3.905,-0.057,8.626,-32.57141170233139
6.235,-4.059,-2.042,8.101,-30.183116022106628
3.944,2.094,-2.6630000000000003,6.899,-19.486090212172613
2.4219999999999997,-1.239,2.6689999999999996,11.530999999999999,-26.895649480757264
4.298,-2.56,-4.879,11.687999999999999,-28.26231448217366
4.258,1.9380000000000002,-4.1339999999999995,7.707999999999999,-17.945961789315128
4.646,4.088,2.549,11.705,-13.668309574430367
4.098,0.385,-3.094,8.842,-21.976871053989505
3.805,-0.7809999999999999,-1.621,6.27,-24.97790170253886
4.206,0.977,-4.217,7.622000000000001,-20.032166643821434
4.044,3.563,-1.939,7.625,-16.362250171971677
4.294,2.176,-4.962,6.119,-17.477686204843334
4.204,3.234,-3.727,10.019,-15.533458593550465
4.031000000000001,2.468,-4.69,6.477,-19.309919156243602
4.758,-0.765,-0.594,10.138,-23.26357959226303
3.952,2.637,-3.1630000000000003,6.212000000000001,-18.832298765028632
3.8089999999999997,-1.311,-4.553999999999999,6.17,-26.05306163661218
3.0810000000000004,-2.611,0.9540000000000001,7.146,-28.5139806305094
3.484,-2.622,-4.3580000000000005,11.885,-28.251486374216658
4.436,1.9609999999999999,-3.68,7.135,-18.03464305350816
3.8760000000000003,3.267,-1.567,9.894,-17.394027321933553
5.645,-4.409,-4.194,8.095,-30.557771159431287
4.27,1.6869999999999998,-3.259,9.336,-18.451635153678566
6.388999999999999,-2.205,-2.283,11.835999999999999,-26.61661555300505
5.189,1.011,-2.283,9.037,-19.288293977581066
4.157,2.95,-4.197,6.106,-16.604306752496413
2.783,-2.682,-3.862,11.92,-28.649790759690053
6.022,-1.244,-4.939,10.267000000000001,-24.34202678475589
3.02,-3.9330000000000003,-1.8330000000000002,9.703,-30.996582554797808
3.892,3.517,-2.464,9.083,-17.33962788756365
3.8280000000000003,1.6440000000000001,-2.3409999999999997,6.343999999999999,-20.34575605622685
4.257,1.9269999999999998,-4.604,8.98,-17.96814736860437
4.475,1.8359999999999999,-4.231,7.348,-18.27769521312567
2.985,-5.151,-1.196,8.804,-33.976665217461694
5.742000000000001,-1.3769999999999998,1.525,6.335,-24.735489123928232
3.73,3.552,0.5329999999999999,7.781000000000001,-16.682709896039587
5.502999999999999,0.19399999999999998,2.037,8.312999999999999,-21.261306626165858
3.582,3.2089999999999996,-2.089,8.79,-18.1599943320628
4.966,-1.3219999999999998,0.285,6.14,-24.30715308072277
4.1819999999999995,2.47,-4.088,6.787999999999999,-17.251687906579043
4.128,0.336,-4.355,6.321000000000001,-21.872765580836763
4.117,1.598,-3.7680000000000002,8.0,-19.568604067070808
5.274,-6.587000000000001,-4.273,6.272,-35.95362191195173
4.288,2.928,-0.369,6.5,-16.128281156681236
4.092,2.4730000000000003,-4.578,6.7989999999999995,-18.59622766819145
4.81,-0.031,2.213,11.357999999999999,-22.23291837863668
3.838,2.292,-4.615,6.35,-20.23297778355171
4.21,3.25,-2.931,8.818,-15.469416140354884
3.971,0.179,-4.377,11.703,-22.88528895944164
4.225,2.905,-3.944,6.48,-16.085091200319592
